,user_id,user_reviews_count,yelping_since,user_useful_reviews,fans,elite_count,compliment_count,months_since,final_score,text,user_review_useful_count,business_id,cool,review_id,date,user_review_stars,funny,sentiment_score,address,attributes,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,business_review_count,business_review_stars,state
59,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"When it comes to high end casino properties, there is the Cosmopolitan, Venetian, Wynn, and Bellagio. Directly behind that is good ol Caesars Palace. Of the Caesars (formally Harrah\",15,VyjyHoBg3KC5BSFRlD0ZPQ,7,b'JbQw6EUNUg2b42OQcHm6WA',b'2012-09-03',4,5,49,3570 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'WiFi': 'free', 'GoodForKids': False}","['Casinos', 'Arts & Entertainment', 'Hotels & Travel', 'Hotels', 'Event Planning & Services']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.116765,-115.174595,Caesars Palace Las Vegas Hotel & Casino,The Strip,89109.0,2393,3.0,NV
60,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,t stand out and the tacky decor wasn,2,eoyvbnRYQe-z85e8Rc6vAg,3,b'5g48F9hwvo86qxMkisjK1w',b'2011-08-23',4,0,48,129 E Fremont St,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'paid', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'HappyHour': True, 'GoodForDancing': False, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}","['Bars', 'Food', 'Italian', 'Pizza', 'American (Traditional)', 'Restaurants', 'Nightlife', 'Beer', 'Wine & Spirits']",Las Vegas,"{'Monday': '11:30-0:00', 'Tuesday': '11:30-0:00', 'Friday': '11:30-1:00', 'Wednesday': '11:30-0:00', 'Thursday': '11:30-0:00', 'Sunday': '11:30-0:00', 'Saturday': '11:30-1:00'}",1,36.170349,-115.14494599999999,Grotto Ristorante,Downtown,89101.0,425,4.0,NV
61,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"Spacious, modern, clean are just some of the reasons why Red Rock Lanes is the best place to bowl in Las Vegas. From every strike to a gutter ball, I\",5,pQL52VHs4i3-y7zq81kFng,5,b'-384TwdQBUMFZLn9TFIvRA',b'2011-09-19',5,2,47,11011 W Charleston Blvd,"{'BusinessAcceptsCreditCards': True, 'GoodForKids': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False, 'ByAppointmentOnly': False}","['Active Life', 'Bowling']",Las Vegas,"{'Monday': '8:00-2:00', 'Tuesday': '8:00-2:00', 'Friday': '8:00-2:00', 'Wednesday': '8:00-2:00', 'Thursday': '8:00-2:00', 'Sunday': '8:00-2:00', 'Saturday': '8:00-2:00'}",1,36.154884,-115.335654,Red Rock Lanes,South Summerlin,89135.0,146,3.5,NV
62,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"s eating and drinking our work grind away to relax for a solid Italian option in the resort. It was far away from the most popular eateries within the casino, but casual yet intimate enough to be one of the Venetian",2,qtc1YZix_5lHBJTZq7DOpA,0,b'4yiHiqndoDGg6H1x3Fcovw',b'2013-04-18',4,0,46,"3377 Las Vegas Blvd S, Ste 2095, The Venetian","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_corkage', 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'BYOB': False, 'BikeParking': False, 'Corkage': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'RestaurantsTableService': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}, 'ByAppointmentOnly': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}","['Italian', 'Bars', 'Food', 'Seafood', 'Beer Bar', 'Restaurants', 'Beer', 'Wine & Spirits', 'Nightlife']",Las Vegas,"{'Monday': '11:30-0:00', 'Tuesday': '11:30-0:00', 'Friday': '11:30-0:00', 'Wednesday': '11:30-0:00', 'Thursday': '11:30-0:00', 'Sunday': '11:30-0:00', 'Saturday': '11:30-0:00'}",1,36.122153000000004,-115.169427,Zeffirino,The Strip,89109.0,402,3.5,NV
63,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,ve never slept better.\n\nThe casino side isn,10,Az_60nNuh1FH8Ds8oasZjw,7,b'lePNDagp9AyIwEGM7iUgWQ',b'2013-10-18',4,1,45,3131 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'WiFi': 'paid', 'GoodForKids': False}","['Resorts', 'Home & Garden', 'Casinos', 'Arts & Entertainment', 'Home Decor', 'Hotels', 'Shopping', 'Hotels & Travel', 'Event Planning & Services']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.12768447,-115.16744609999999,Encore,The Strip,89109.0,1726,4.0,NV
64,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"t really get much better than this.\n\nLike all Vegas nightclubs, getting in touch with a promoter is essential.  Unless one has been in the front of the line for awhile, its the best option to get in here before the wait becomes too overwhelming.  Having a lot of girls in the group doesn",2,EVxY3Vcc-4uavsq2CQsk3g,1,b'x1epgeJ3FmWcThdippPbJg',b'2010-04-30',5,0,45,3131 South Las Vegas Blvd,"{'Open24Hours': False, 'Alcohol': 'full_bar', 'HasTV': False, 'CoatCheck': True, 'NoiseLevel': 'very_loud', 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'AgesAllowed': '21plus', 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'WheelchairAccessible': True, 'BikeParking': False, 'Smoking': 'yes', 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'RestaurantsGoodForGroups': True, 'HappyHour': False, 'GoodForDancing': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Nightlife', 'Dance Clubs']",Las Vegas,{},0,36.12681141,-115.16740159999998,Tryst Nightclub,The Strip,89109.0,984,3.5,NV
65,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,"d be open, but just to make sure I called beforehand. I tried starting at 10am but no answer.... closer to 11am they answered and indeed were open -- at 11am!\n\nWe headed over there, got seated, looked at a menu and our server, a Shanghainese man, seemed quite pleased to speak my home dialect with me.\n\nThey don",9,6Z6IyosSMciZtwk8hRLRag,7,b'a6_gFrSRX10n-60KzOjfRg',b'2009-12-26',4,5,56,3420 S Jones Blvd,"{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'BusinessAcceptsBitcoin': False, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Taiwanese', 'Restaurants', 'Chinese']",Las Vegas,"{'Monday': '11:00-22:00', 'Tuesday': '11:00-22:00', 'Friday': '11:00-22:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '11:00-22:00', 'Saturday': '11:00-22:00'}",1,36.12687497,-115.22466770000001,China Mama Restaurant,Chinatown,89146.0,398,3.5,NV
66,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,s little boy was running around which didn,3,nQjuBVbcRFyX3trnuf_8CQ,1,b'sVz-BkemvWKfVTwqR-Cexg',b'2007-08-25',4,0,56,5115 Spring Mountain Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'RestaurantsGoodForGroups': True, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': False, 'RestaurantsPriceRange2': 2, 'RestaurantsTableService': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Malaysian', 'Restaurants', 'Singaporean']",Las Vegas,"{'Monday': '11:00-23:00', 'Tuesday': '11:00-23:00', 'Friday': '11:00-23:00', 'Wednesday': '11:00-23:00', 'Thursday': '11:00-23:00', 'Sunday': '11:00-23:00', 'Saturday': '11:00-23:00'}",0,36.125587,-115.211199,Penang Malaysian Cuisine,Chinatown,89146.0,49,4.0,NV
67,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,"Shibuya was chic and trendy and had a great atmosphere. No omakase was offered but they had a tasting menu for $130. Lil guy had udon with vegetables, agedashi tofu ($7) and an order of edamame ($5).\n\nFirst course: trio of 2 slices of toro drizzled with a yuzu soy sauce; tuna tartare with yuzu and avocado; toro tartare stack with beluga caviar and gold flakes. I was impressed with how my meal started. Everything on this plate tasted great and was beautifully presented although both the tartares kind of stuck to the plate when I tried to pick it up with my chopsticks and I ended up having to scrape it off with my chopsticks.\n\nSecond course (although it should really be the 4th): duo of hamachi and kanpachi. The former consisted of a garlic soy yuzu sauce while the latter was sitting in a marinade of black truffle oil and yuzu. Again both were rather pleasing to the palate.\n\nThird course (or is it the 6th now): beef tataki of thinly sliced Kobe beef drizzled with a soy sauce infused with garlic. Paper thin slivers of fried garlic on each slice of beef were accompanied with daikon sprouts. I didn\",6,KVsv8wRGnLX8QWoNZKNMQA,5,b'Mx_C_uDFCqFP5enqawT41A',b'2007-12-31',2,2,50,"MGM Grand Hotel and Casino, 3799 Las Vegas Boulevard South","{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'dressy', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'BYOB': False, 'RestaurantsTableService': True, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'WheelchairAccessible': True, 'Open24Hours': False, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 4, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'RestaurantsCounterService': True}","['Sushi Bars', 'Japanese', 'Restaurants']",Las Vegas,"{'Monday': '17:30-22:30', 'Tuesday': '17:30-22:30', 'Friday': '17:30-23:00', 'Wednesday': '17:30-22:30', 'Thursday': '17:30-22:30', 'Sunday': '17:30-22:30', 'Saturday': '17:30-23:00'}",0,36.10265075,-115.1689884,Shibuya,The Strip,89109.0,706,4.0,NV
68,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,"We could not believe there was a Shanghainese restaurant in Vegas. We were just driving around and I noticed in huge Chinese writing for xiao long bao $3.95. Hubby said ""let\",5,L7iOEZLuvd3vHoX8Efi_hw,0,b'_MIVYeejK0l5OZ_clYsK3Q',b'2007-04-11',4,0,43,"4215 Spring Mountain Road, #B205","{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}, 'Alcohol': 'beer_and_wine', 'RestaurantsGoodForGroups': True, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'RestaurantsTableService': True, 'RestaurantsDelivery': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Chinese', 'Restaurants']",Las Vegas,"{'Monday': '8:00-22:00', 'Tuesday': '8:00-22:00', 'Friday': '8:00-22:00', 'Wednesday': '8:00-22:00', 'Thursday': '8:00-22:00', 'Sunday': '8:00-22:00', 'Saturday': '8:00-22:00'}",0,36.126378499999994,-115.19699070000001,New Shanghai Restaurant,Chinatown,89102.0,27,2.5,NV
69,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,m usually a huge fan of the Westin and although this particular location isn,18,makqSKZaz1aUipoWBW0BsA,14,b'qrLN56hit8NtWPITJRoi8w',b'2009-05-12',5,11,42,160 East Flamingo Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free'}","['Casinos', 'Hotels & Travel', 'Event Planning & Services', 'Hotels', 'Restaurants', 'Arts & Entertainment']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.115198,-115.165729,Westin Las Vegas Hotel & Spa,Eastside,89109.0,591,3.0,NV
70,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,"t manage to eat here on our last trip, so this time around, we decided to try and get in there on our first night in Vegas. We didn",3,5shgJB7a-2_gdnzc0gsOtg,2,b'npYJcnNzfkTYHg19_U7vyw',b'2007-08-24',3,1,37,3900 Paradise Rd,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': True, 'WiFi': 'no', 'RestaurantsReservations': True, 'BYOB': False, 'RestaurantsTableService': True, 'Corkage': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'WheelchairAccessible': True, 'Open24Hours': False, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Restaurants', 'Tapas/Small Plates', 'Tapas Bars']",Las Vegas,"{'Monday': '11:30-2:00', 'Tuesday': '11:30-2:00', 'Friday': '11:30-2:00', 'Wednesday': '11:30-2:00', 'Thursday': '11:30-2:00', 'Sunday': '11:30-2:00', 'Saturday': '11:30-2:00'}",0,36.118838399999994,-115.15448020000001,Firefly,Eastside,89169.0,1313,4.5,NV
71,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,t as good as before. I don,7,j5nPiTwWEFr-VsePew7Sjg,8,b'NAUUEy0NBmk-a_mh8rGWwQ',b'2007-08-25',4,2,36,4355 Spring Mountain Rd,"{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'BYOB': False, 'RestaurantsTableService': True, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'RestaurantsCounterService': True}","['Japanese', 'Restaurants']",Las Vegas,"{'Monday': '17:00-2:30', 'Tuesday': '17:00-2:30', 'Friday': '17:00-2:30', 'Wednesday': '17:00-2:30', 'Thursday': '17:00-2:30', 'Sunday': '17:00-2:30', 'Saturday': '17:00-2:30'}",1,36.125908,-115.19790400000001,Ichiza,Chinatown,89102.0,1378,4.0,NV
72,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,m a sucker for good chocolate (and so is hubby BTW) so we walked in without really having any intentions of anything really. We just wanted to look.\n\nI perused the display and marveled at all the really exotic concoctions including 2 of my favorite flavors in the world: pandan and kaffir lime.\n\nWe ended up getting a box of 9 truffles (totaling $27). I,2,LpJvitnw7vU5UW-3KE9kjA,3,b'2Xf0exnGsIhLcdQAWAmm0w',b'2007-04-11',4,0,35,3500 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False, 'WheelchairAccessible': True}","['Food', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Chocolatiers & Shops', 'Specialty Food']",Las Vegas,"{'Monday': '10:00-23:00', 'Tuesday': '10:00-23:00', 'Friday': '10:00-0:00', 'Wednesday': '10:00-23:00', 'Thursday': '10:00-23:00', 'Sunday': '10:00-23:00', 'Saturday': '10:00-0:00'}",0,36.11833216,-115.1743504,Vosges Haut-Chocolat,The Strip,89109.0,177,4.5,NV
73,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,re in Vegas so we couldn,3,PlMJAouo0D0ZXHkCDj6eeg,1,b's0fbd4aJYISPniG_1GFo0Q',b'2007-04-11',3,0,32,"MGM Grand Hotel and Casino, 3799 Las Vegas Blvd S","{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}, 'DogsAllowed': False, 'Alcohol': 'full_bar', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'RestaurantsTableService': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Restaurants', 'Coffee & Tea', 'Cafes', 'Food']",Las Vegas,"{'Monday': '6:00-22:00', 'Tuesday': '6:00-22:00', 'Friday': '6:00-23:00', 'Wednesday': '6:00-22:00', 'Thursday': '6:00-22:00', 'Sunday': '6:00-22:00', 'Saturday': '6:00-1:00'}",0,36.1025618,-115.16927700000001,Studio Café,The Strip,89109.0,178,2.5,NV
74,nzsv-p1O8gCfP3XijfQrIw,4051,4/12/2005,1598,680,13,10994,156,7.28519879,"Before you guys question why the hell am I eating buffet at Palace Station, let me preface by saying that I do not like buffets! Those of you who know me know I would not choose to eat buffet. However, when your child tells you that he would really like to have breakfast buffet before we leave Vegas, you try to comply. \n\nSo it was 10am and I called around to see which places were still serving breakfast buffet. I wasn\",10,gRCEObNuHtI61xR32ytqNQ,10,b'Sjvy-vazcUss668NXQuIfg',b'2009-12-31',4,5,31,2411 W Sahara Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'GoodForKids': False, 'WiFi': 'free'}","['Hotels & Travel', 'Casinos', 'Event Planning & Services', 'Arts & Entertainment', 'Restaurants', 'Hotels']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.142781899999996,-115.1747468,Palace Station Hotel & Casino,,89102.0,670,2.5,NV
75,6s-g2vFu12OemhiK3FJuOQ,2337,2/14/2007,187492,824,11,23361,134,9.65978539,s a Starbucks that,1,yQab5dxZzgBLTEHCw9V7_w,0,b'RTtOYSH2Tpm-bDex7Wkvsg',b'2007-06-05',4,0,5,5501 Josh Birmingham Pkwy,{'WiFi': 'free'},"['Hotels & Travel', 'Airports']",Charlotte,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,35.2205594,-80.94387370000001,Charlotte Douglas International Airport,,28208.0,1586,3.5,NC
76,6s-g2vFu12OemhiK3FJuOQ,2337,2/14/2007,187492,824,11,23361,134,9.65978539,"The ""Chinese"" food at Manchu Wok is disgusting. If I could give zero stars, I would. This swill (General Tso\",7,yVPiqeEWOzJuskp5G-twRw,4,b'J8X0RX47VfFAvwYurusifQ',b'2007-05-29',1,5,-5,5501 Josh Birmingham Pkwy,"{'Alcohol': 'none', 'Caters': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'very_loud', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WheelchairAccessible': False, 'RestaurantsTableService': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Fast Food', 'Chinese', 'Restaurants']",Charlotte,{},1,35.22142279999999,-80.9437985,Manchu Wok,,28208.0,13,1.0,NC
77,ITa3vh5ERI90G_WP4SmGUQ,2710,5/6/2008,49476,1803,10,24341,119,7.055778535,"s my new favorite airport:\n\n1. Free and functional (the latter is extremely important) wi-fi. \n2. The concourse is clean, bright, and full of nice folks who want to provide help.\n3. The signage is clear. \n4. US Air did its best to delay me, but my checked baggage was ready in seconds.\n5. The rental car shuttle departed immediately, despite us being the only people on it.\n6. There are rocking chairs. \n7. I only had to elbow one old woman in the head to get through the crowd (clearly everyone else learns quickly).  \n\nAlso, Charlotte appears to be lightyears ahead of us in eco-friendly technology as well. Bike shares, solar-powered parking meters, electric carports, recycling bins everywhere...in the airport in particular, I appreciate the reusable water bottle taps at the fountains. It means I don",13,yQab5dxZzgBLTEHCw9V7_w,13,b'BRWeK5dg6uofpMmnDorlHA',b'2013-06-28',5,8,23,5501 Josh Birmingham Pkwy,{'WiFi': 'free'},"['Hotels & Travel', 'Airports']",Charlotte,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,35.2205594,-80.94387370000001,Charlotte Douglas International Airport,,28208.0,1586,3.5,NC
