,user_id,user_reviews_count,yelping_since,user_useful_reviews,fans,elite_count,compliment_count,months_since,final_score,text,user_review_useful_count,business_id,cool,review_id,review_date,user_review_stars,funny,sentiment_score,address,attributes,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,business_review_count,business_review_stars,state,user_name
82,VHdY6oG2JPVNjihWhOooAQ,1837,7/21/2005,38872,1791,13,32124,153,8.463639208,"Despite spending more time than I wanted to  - in this airport - I have to admit that Pittsburgh International Airport was up there as being of my preferred airport experiences.With a slew of flights being canceled, overbooked, or stalled - the staff at this airport did their best to keep their cool. Everything was backed up and hectic, but all of the airport staff, even those at the US Airways counter were as calm as could be, considering the circumstances, and did their best to be as patient as possible with angry tirades against them due to lousy airlines and flight predicaments.One of the staff working the US Airways counter even nodded his head in agreement as he talked with a gentleman who had been bumped off the same flight as me. He said that even he thought it was poor practice of the airlines to overbook flights to the extent they were doing, and he was getting tired of picking up the pieces throughout the holidays.Also - when I learned that I would be staying two nights longer than I planned to in Pittsburgh; the free wireless internet throughout much of the airport was perfect for allowing me to reschedule appointments. And since I had no luggage, the airport store selection was ideal for stocking up on late night toiletries, makeup, and even Victoria Secret bras and underwear. Even the food selection was pretty decent here.So while I didn't necessarily enjoy most of airport time served here due to flight issues, Pittsburgh International Airport - definitely did it's best to make it as pleasant as any airport experience is going to be.",23,u7CxxEzx8hvjoJ8onN4zTg,21,e30dDESBu7oEeFbepNuXDw,2009-01-05,4,10,11,1000 Airport Blvd,"{'Alcohol': 'full_bar', 'Caters': True, 'RestaurantsGoodForGroups': True, 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': False, 'GoodForKids': True}","['Fast Food', 'Restaurants', 'Airports', 'Hotels & Travel']",Pittsburgh,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,40.495902,-80.241711,Pittsburgh International Airport,,15231.0,412,3.5,PA,Jessica
83,VHdY6oG2JPVNjihWhOooAQ,1837,7/21/2005,38872,1791,13,32124,153,8.463639208,"Miss Sixty offers up unique takes on denim and other casual ware - with their sassy cuts.Though their stuff is pricey, and you may have to endure trying on a good number of different sizes, since many of their jeans have strange cuts and are made from varied material - you can get a personal guarantee that once you find the right Miss Sixty piece - you will want sixty more of them.Perhaps my favorite thing about the current Miss Sixty collection is that they're fashion forward and are bringing back overalls. They've added stretch to them, made them short and bootylicious, and injected some 'tude into them. Mark, the guy helping us at this specific Miss Sixty was extremely personable, helpful, and outgoing. He went out of his way to check in with each of us to see if we were interested in trying stuff on, and recommended that we check out the Miss Sixty outlet nearby, and extended his family and friends discount to us.Unfortunately the cute pair of booty-alls that I tried on, were far too expensive for me and due to length, I could probably only wear them in Vegas, but it's reassuring to know, as an overalls collector - that there's a fashion line just as excited about straps attached to pants as I am.",19,e4TqvPuRWxYMFbFFlpgCfw,19,L73kQp0topLDr1qV9jDo3w,2008-04-25,4,17,9,3500 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'WheelchairAccessible': True}","[""Women's Clothing"", 'Shopping', 'Fashion']",Las Vegas,{},1,36.1173432,-115.1763623,Miss Sixty,The Strip,89109.0,3,4.0,NV,Jessica
84,VHdY6oG2JPVNjihWhOooAQ,1837,7/21/2005,38872,1791,13,32124,153,8.463639208,"This was actually the first time I've ever been to a Dave and Buster's.Walking into such a huge space, especially coming from the often narrow venues in San Francisco was strange.Un-nerving actually. Because Dave and Buster's is all about excess. Almost obscenely so.As far as food - their stuff is standard. Most of it is fried and as another reviewer pointed out - not very healthy. At all actually. You have to really scour the menu to find some somewhat decent viable and nutritious options.But most people don't come to Dave & Buster's for food. They come for the games.And while I've never been that into video games or arcade games - my brother and sister always have.  I was apprehensive about having a good time here  - but after awhile - my siblings' enthusiasm about the place became contagious and I found myself really enjoying myself.Especially once i realized that I have mad skills at Skee Ball. And proceeded to dominate.Trust.",15,DFeEJf8h04q3KwRVWUsoMQ,15,7HGVpbGMTrONY7wt2PFIUg,2009-05-25,3,15,1,180 E Waterfront Dr,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'very_loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'BYOB': False, 'BikeParking': True, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'HappyHour': True, 'GoodForDancing': False, 'RestaurantsTableService': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': True, 'Smoking': 'no', 'WheelchairAccessible': True}","['American (Traditional)', 'Eatertainment', 'Arts & Entertainment', 'Bars', 'Arcades', 'Nightlife', 'Restaurants', 'Pubs']",Homestead,"{'Monday': '11:30-0:00', 'Tuesday': '11:30-0:00', 'Friday': '11:30-2:00', 'Wednesday': '11:30-0:00', 'Thursday': '11:30-0:00', 'Sunday': '11:30-0:00', 'Saturday': '11:30-2:00'}",1,40.4092932,-79.9141865,Dave & Buster's,Homestead,15120.0,140,2.5,PA,Jessica
85,VHdY6oG2JPVNjihWhOooAQ,1837,7/21/2005,38872,1791,13,32124,153,8.463639208,"I'd driven up to Pittsburgh with some friends for a punk/rock show. That night we lived it up to some raw quality music . Afterwards, since it was around St. Patrick's day we  cruised the frat parties - stumbling along the Pitt campus, looking for the most obnoxious partying scene to join - cat fights, flashing, and belligerent green painted guys  -all major pluses. After finding ""the one"" my friends spent the night attempting to play beer pong with brawny guys. One green beer after another....one high five after another...one spill after another....one ""hey, watch those hands"" after another.....it all came to a finale  - as my friend turned to me - his face matching the color of his beer and nodded. I understood. I grabbed my other friend, and we tripped over cups and half naked girls to the still snow covered ground outside - and painted it with our St. Patrick's day Guinnesses. YUCK. I was done......The next morning - I was miserable. My friends were already all packed to go, both obviously lacking livers . I was in no such shape. I needed something before I could move, not to mention that all my clothes were ruined from the night before. The guy, who had put us up for the night, also out of laundry - provided some tiny running shorts, and someone  lent me some shoes (even my shoes were in horrible shape).   ""take these....just go to Primanti's - you'll be fine in a few...."" I didn't care what Primanti's was - I just wanted to die. But my friends nodded. ""Yeah jess - get dressed - we're going to go to Primanti's.""And so...reluctantly....I put on an absurd outfit in the middle of freezing winter - white legs and all, and climbed into the car to Primanti's.I kept on complaining, in between nauseousness that everyone would stare at my outfit in the middle of the winter weather. ""no Permanti's is cool - they've seen everything.""  They weren't messing around - within 20 minutes of a slowly eaten - to die for sandwich topped with french fries, fresh coleslaw, hot sauce, provolone cheese, and amazing thinly sliced turkey and Italian Bread....my stomach had settled and I was able to produce a slight smile.""no lie - this is the best sandwich I've had in awhile...I can't even taste the beer anymore.""And better yet, no one even flinched as I trudged out in my short shorts and clown shoes. Everyone was too engrossed in their sandwiches and discussing their crazy nights to care. Permanti's really is one of the best cure-alls for headache and nausea hell.",8,lKom12WnYEjH5FFemK3M1Q,12,HMA0cQjehMH-aexzoluErA,2006-08-04,5,14,-2,46 18th St,"{'Alcohol': 'beer_and_wine', 'HasTV': True, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'BYOB': False, 'BikeParking': True, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'HappyHour': False, 'GoodForDancing': False, 'RestaurantsTableService': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}","['Nightlife', 'American (New)', 'Bars', 'Sports Bars', 'Sandwiches', 'Restaurants']",Pittsburgh,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,40.45070648,-79.98558807,Primanti Bros.,Strip District,15222.0,1101,3.5,PA,Jessica
86,VHdY6oG2JPVNjihWhOooAQ,1837,7/21/2005,38872,1791,13,32124,153,8.463639208,"I'm not exactly sure the best address to review US Airways - so I'll go with the location of what was surely a pretty absurd mess. I apologize now for the rant-ish sound of this review.I was booked to fly out of Pittsburgh on the 29th on December. Giving me just enough time to pack in some sleep and errands before New Years. I'd been building up New Years for weeks now. (I do every year and I am always sorely disappointed). This year was different though. I just had a feeling.So much for feelings.When I arrived at the Pittsburgh airport - there was a crazy long line for the US Airways check-in, despite me arriving two hours ahead. The line just inched along. After nearly 40 minutes - I finally checked in. I rushed over to my gate to fly out to Las Vegas (eventually SF) Once at my gate - I was greeted with a line of about 40 angry people - waiting for news on their delayed Philadelphia flight. Everything was a mess.  Las Vegas passengers looked dazed as well. Those with questions were at the very end of the line, despite our flight leaving fairly soon. I noticed that I didn't have a seat number on my seat. I politely asked one of the airport staff walking by - what it meant. She looked at my boarding pass quickly - and shot back.""Just sit down. It means you're on the plane. Don't worry. They'll call your name later on - and let you know where you're sitting.""Ah - if only things went down like that. When they finally called to board everyone for the flight - I rushed into line. The woman checking passes - looked at mine and sent me back to my seat - saying i had to wait to get my seat assignment. I saw person and after person run up to the Las Vegas boarding area - and get on. I was beginning to get worried. What was going on?!I noticed a handful of others around me - looking just as pained. Finally around last boarding call for my flight, me and the rest of my confused posse - hurriedly assembled a line in front of the check-in desk. Frantically skimming our boarding passes for any clues on what was happening. Just as we stood at attention - an announcement came across the speaker.""The flight to Vegas is full. If you do not have a seat number,  we will not be able to accommodate you."" What?!I wasn't on stand-by. I'd bought my ticket in advance. I had come to the airport early to check in. What was going on?!I could hear expletives all around me. People were throwing jackets on the floor. We were all in the same miserable boat.Apparently US Airways had overbooked the flight by 20 people. 20 people over the limit - right around New Years. Smart. Very smart. 20 people who had bought their tickets - expecting to be back to run businesses, see family, and get ready for the New Years - were just bumped off their flight without explanation (though round-trip tickets were given out as a consolation).And so - my flight left without me - with my luggage on it.The next flight they could offer up was two days later -  - the 31st - New Years eve. My heart sank. My fabulous New Years plan was going nowhere fast. I had no luggage. No sleep. And I was sick of smelling the stale smell of airport. I was just glad to have a flight back though - so reluctantly took my new boarding passes, called my brother to pick me up, and went to his place.The day of the 31st - I woke up at 3am - to make sure I made my 7am flight. The airport was busy. Long lines - disarray. I made sure to check in early - and find my gate. Once there - I decided to err on the side of caution, make sure everything was set with my ticket. I found out  - once there - that someone had canceled my spot on my connecting flight. Great.Luckily a helpful US Airways rep was able to salvage my spot, but was just short of being helpful enough - to let me know. She just instructed me to get on the plane - saying she would sort it out. Sitting on the plane with anxious leg twitches - I manged to find a flight attendant who was willing to check on my connecting flight status. Gruffly - she told me everything would be fine.Once at Charlotte for my connecting flight - I checked in about my flight status back to SF. Turns out -  - my ticket hadn't been sorted out properly- and they needed to quickly find a new seat for me. The US Airways attendee managed to do so - but not without last moment panic.We finally boarded.Only to wait 2 1/2 hours on the plane due to plane issues.There was no movie on board. You had to pay for water. Coffee. Tea. It was one of the longest  - most sleepless flight i have ever endured. We got into San Francisco over 2 1/2 hours late.By the time I got back to San Francisco I was exhausted.I tried to party it up on New Years - but bailed at 12:15 am. Dancing on 2 hours of sleep just isn't practical - after being in air for most of the day. My legs were buckling under me.I blame you - US Airways for ruining my bullt up fabulous New Years plans.Boooo(that being said I still have high hopes for 2009)",57,QRxcIknwPV692ni_DDWEzA,43,msR-LoIFAf4SmhZzrHDS6g,2009-01-02,1,42,-14,1000 Airport Blvd,{},"['Airlines', 'Hotels & Travel', 'Transportation']",Pittsburgh,{},0,40.4956799,-80.2562685,US Airways,,15231.0,15,1.5,PA,Jessica
87,nkN_do3fJ9xekchVC-v68A,1327,10/12/2004,31788,1820,13,8800,162,8.376683475,"My overall experience was good, however some elements weren't so hot...Room: Sucked. I stayed in what I believe was most modest accommodation they have (think they call it the ""wonderful"") and space-wise it was a little cramped. The bathroom wasn't ""sufficiently separated"" from the main room (I won't go into greater detail than that :). Also I'm not a TV person, but if I was I'd have been pissed off about where they placed the flatscreen. You can't watch TV comfortably from your bed (and it's not like there was any other place to relax in room). Staff: Fantastic. From the front desk people, to the concierge (Alyssa), to the waitresses in all of their bars and restaurants, everybody (and I do mean everybody) was really friendly and helpful. I've been to a lot of W Hotels that don't provide this level of service.Entertainment: Good. The pool is great during the day and at night turns into a decent hotspot. Not having to deal with the gianormous bouncer by flashing your room key is a nice perk. The location of the hotel is excellent, some of the bigger bars and clubs are a block away (and Scottsdale isn't known for it's walkability). Final word: Solid hotel for a bachelor party, guys weekend, etc. It's very much a scene and is clearly targeted at the 20s and 30s ""out on the town"" crowd. So if you're not looking for that type of scene, you'll probably want to pick something else.Disclosure: My friend who works for Starwood got me a friends and family discount, I paid around $150/night.",21,s_466owgNXqmQRuSluHHEQ,14,AaS88PgjrvGJpo3KdvOSWw,2009-03-15,4,11,28,7277 East Camelback Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'WiFi': 'paid'}","['Hotels & Travel', 'Hotels', 'Event Planning & Services']",Scottsdale,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.501546999999995,-111.92414699999999,W Scottsdale,,85251.0,356,3.0,AZ,Jeremy
88,nkN_do3fJ9xekchVC-v68A,1327,10/12/2004,31788,1820,13,8800,162,8.376683475,"Not sure why, but shooting fully automatic weapons is good clean fun. It's probably some deep seated primal thing, so don't blame me... blame evolution.This place has all the guns you've been fantasizing about and letting them rip is as cathartic as you'd hope. On a Saturday it was crowded and we did have to spend a lot of time standing around before getting into the range. You don't shoot all by yourself, you're paired with an instructor the whole time, which felt perfectly safe to me though other people in our group were more nervous about the minimal instructions and training.The guns weren't gleaming (our m16 jammed a bunch of times), but mostly worked as advertised. Some of the staff was super friendly while other folks were more surly. Definitely a fun day-time activity and while not perfect or cheap this range gets the job done.",7,ELB-RHEl7nZmUApBSj1Xcg,10,av088PzkE-gzNZyQuzYAyQ,2011-02-16,3,8,20,4610 Blue Diamond Rd,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'BikeParking': True, 'GoodForKids': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Active Life', 'Guns & Ammo', 'Sporting Goods', 'Shopping', 'Gun/Rifle Ranges']",Las Vegas,"{'Monday': '9:00-19:00', 'Tuesday': '9:00-19:00', 'Friday': '9:00-19:00', 'Wednesday': '9:00-19:00', 'Thursday': '9:00-19:00', 'Sunday': '9:00-17:00', 'Saturday': '9:00-19:00'}",1,36.0347995,-115.2041223,Las Vegas Gun Range,Southwest,89139.0,100,3.5,NV,Jeremy
89,nkN_do3fJ9xekchVC-v68A,1327,10/12/2004,31788,1820,13,8800,162,8.376683475,"The logo could use some work, but the interior is quite cool. Chairs are super comfy and the open layout allows you to survey the whole place. My steak was excellent (took a respite from my mostly veggie ways) and everyone in our group was similarly pleased with their meal. Service was great too. It's a bit hushed inside, so probably not the best if you've got a really rowdy group, but we were on good behavior ;).",11,ubz4CaZXagQuGv2N9gFAdw,11,3vI0nUg5sf-9dkYYgxfP-Q,2012-02-07,4,5,19,3131 Las Vegas Blvd S,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'dressy', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Steakhouses', 'Restaurants']",Las Vegas,"{'Monday': '18:00-23:00', 'Tuesday': '18:00-22:30', 'Friday': '18:00-23:30', 'Wednesday': '18:00-22:30', 'Thursday': '18:00-22:30', 'Sunday': '18:00-23:00', 'Saturday': '18:00-23:30'}",0,36.127516,-115.16591299999999,Botero,The Strip,89109.0,434,4.0,NV,Jeremy
90,nkN_do3fJ9xekchVC-v68A,1327,10/12/2004,31788,1820,13,8800,162,8.376683475,"A surprisingly intimate restaurant in the Bellagio. Service was flawless and their food was quite good too, the real highlight of the meal was dessert. While I was only able to try their excellent chocolate soufflxc3xa9, the chocolate ball looked intense too. For the meal I started with the escargot and went with the butter poached lobster for my main. Both were solid four star dishes, but neither pushed my tastebuds to new heights. Overall a nice meal and a great ""before the show"" restaurant option, it's extremely close to the entrance to O -  Cirque du Soleil.",18,rtlsfmdufArhk-47sWIf2w,9,q4PwVSBgR-DAJyxWO4hHZA,2013-04-27,4,6,19,3600 S Las Vegas Blvd,"{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'quiet', 'RestaurantsAttire': 'dressy', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_corkage', 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'Corkage': True, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'WheelchairAccessible': True, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 4, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['French', 'Restaurants']",Las Vegas,"{'Tuesday': '17:00-22:00', 'Friday': '17:00-22:00', 'Wednesday': '17:00-22:00', 'Thursday': '17:00-22:00', 'Sunday': '17:00-22:00', 'Saturday': '17:00-22:00'}",1,36.11344021,-115.1752758,Le Cirque,The Strip,89109.0,642,4.5,NV,Jeremy
91,nkN_do3fJ9xekchVC-v68A,1327,10/12/2004,31788,1820,13,8800,162,8.376683475,"I'm not often a shoe shine guy, but when I'm in the airport I find it's a great way to kill time and add a little extra hop to your step. Last time I was in PHX I had the chance to meet Winkie. She did a fantastic job on my boots and was fun to chat with too. Goodfellows is an airport chain of sorts, I've used them in San Francisco as well. The shine guy in the new terminal at SFO definitely doesn't have Winkie's personality, so that plus a great shine earns her five stars!",12,MNLeYDYT5Ajh7ioa4qpaYQ,12,OegHbCMK3fNRcJgaptl7IA,2013-04-09,5,7,13,3800 E Sky Harbor Blvd,{'BusinessAcceptsCreditCards': False},"['Local Services', 'Shoe Shine', 'Shoe Repair']",Phoenix,{},1,33.4352284,-111.99782730000001,Goodfellows Shoe Shine,,85073.0,7,4.0,AZ,Jeremy
92,nkN_do3fJ9xekchVC-v68A,1327,10/12/2004,31788,1820,13,8800,162,8.376683475,"I've always felt there are two items that are consistent indicators of the overall quality of a sushi restaurant... saba or uni. I took the saba test and Sushi Roku got low marks. The fishier the saba generally the less awesome your sushi meal will be and sure enough, my saba was pretty fishy and the overall meal was edible, but not stellar. Granted I was eating sushi in landlocked Scottsdale, so perhaps the joke is on me. Alas I was tired from my travels and was in desperate need of food, so I can't say I thought about my dining decision before going in. The interior is pretty sleek (as is the decor of the whole hotel) so I'd say it'd still be a fun spot for a date. Our server was pretty cool too. Final word: If you're staying in the hotel, don't feel like branching out, and have no price sensitivity, it's fine.",12,DwP10iEz5LGf3fhcVQZm0Q,10,bHte4dYHLXJfCQllJZSKQA,2009-03-15,3,7,13,"W Scottsdale, 7277 E Camelback Rd","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'dressy', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': True, 'casual': False}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}","['Japanese', 'Sushi Bars', 'Restaurants', 'Gluten-Free', 'Bars', 'Nightlife', 'Lounges']",Scottsdale,"{'Monday': '7:00-14:30', 'Tuesday': '7:00-14:30', 'Friday': '7:00-23:30', 'Wednesday': '7:00-14:30', 'Thursday': '7:00-14:30', 'Sunday': '7:00-11:00', 'Saturday': '7:00-11:00'}",1,33.501546999999995,-111.92414699999999,Sushi Roku,,85251.0,456,4.0,AZ,Jeremy
93,nkN_do3fJ9xekchVC-v68A,1327,10/12/2004,31788,1820,13,8800,162,8.376683475,"Three words... bone-in-filet or is that really two? I'll leave it to the more talented wordsmiths to do the math. Last Friday I had one of the better filets of my life. Cooked to medium-rare perfection you can't really get a better steak. Also watch out.. their pretzel bread is insanely addictive, just say no (actually say yes, eat a couple, then have them take the rest away). I'm a steak purist and it's worth noting they do add some butter to the steaks after they're cooked, if you're like me just ask to opt out. Service was good, but know the ambiance is a little old school. The musical act in lounge reminded me of that two person band in the movie Swingers... cheesy, but you don't really hear it in the main dining room.",19,TkEMlu88OZn9TKZyeY9CJg,17,LTmo2Ki0B56dYTkvm6VBlQ,2010-03-16,5,14,13,6991 E Camelback Rd,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'dressy', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'BYOB': False, 'RestaurantsTableService': True, 'Corkage': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': False, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 4, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Steakhouses', 'American (Traditional)', 'Seafood', 'Restaurants']",Scottsdale,"{'Monday': '17:00-22:00', 'Tuesday': '17:00-22:00', 'Friday': '17:00-23:00', 'Wednesday': '17:00-22:00', 'Thursday': '17:00-22:00', 'Sunday': '17:00-22:00', 'Saturday': '17:00-23:00'}",1,33.5012412,-111.9313997,Mastro's City Hall,,85251.0,785,4.5,AZ,Jeremy
94,nkN_do3fJ9xekchVC-v68A,1327,10/12/2004,31788,1820,13,8800,162,8.376683475,"You'll appreciate the decent food options, free WiFi, and ample seating before you pass through security (but alas, not so great after). The security line is hit or miss. Last time I got called out for hair product (Bumble and Bumble, I'm fancy yo!), but the gentleman was super nice about the whole thing and clearly felt bad throwing out my $20 worth of overpriced glue. PHX is typically busy, but not overwhelmed making it one of the more pleasant airports I frequent...",12,JmI9nslLD7KZqRr__Bg6NQ,7,w6HZx1iXOJ1lJKqktjFpow,2010-10-28,4,7,12,"3400 E Sky Harbor Blvd, Ste 3300",{'WiFi': 'free'},"['Hotels & Travel', 'Airports']",Phoenix,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.4359431,-112.011026,Phoenix Sky Harbor International Airport,,85034.0,2215,3.0,AZ,Jeremy
