,user_id,user_reviews_count,yelping_since,user_useful_reviews,fans,elite_count,compliment_count,months_since,final_score,text,user_review_useful_count,business_id,cool,review_id,date,user_review_stars,funny,sentiment_score,address,attributes,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,business_review_count,business_review_stars,state
10,om5ZiponkpRqUNa3pVPiRg,2578,1/18/2006,83693,842,12,8940,147,8.312731151,"s Echo Trail was conveniently located just 10 minutes (walking distance) from the beautiful Montelucia Resort.  The hubby and I laced up our sneakers, grabbed a few bottles of water (a must when hiking in Phoenix) and got ready for some huffing and puffing.\n\n15 minutes into the hike my husband stopped a few peeps on their way back to ask how much longer we had. They giggled a bit, which I took to mean that we were just getting started...and then they let us know we still had 2 straight vertical trails to climb ahead!  Husband did not look happy!\n\nWe attempted one of the verticals and then my other half told me he was done. I still had a bit of steam left in me and considered going up a bit higher when I looked around the corner and discovered a vertical climb that did NOT look fun.  Um yeah, time to turn around!!\n\nGoing down is always more difficult for me cause descending stairs makes me nervous (thanks to a fall down a stairwell years ago that resulted in a concussion).  However, my husband seemed to enjoy going down much more than going up...go figure.\n\nEcho turned out to be a bit more difficult than the Cholla trail, but my burning calves will tell ya that it",5,amNromvj2O7OAYYrlDEUcQ,4,b'4YL2feUTKAxo-17VmstbRw',b'2009-10-22',4,3,15,5701 N Echo Canyon Pkwy,"{'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Hiking', 'Active Life', 'Parks', 'Climbing']",Phoenix,{},1,33.52195183,-111.9743729,Camelback Mountain,,85018,516,4.5,AZ
11,om5ZiponkpRqUNa3pVPiRg,2578,1/18/2006,83693,842,12,8940,147,8.312731151,"s TRX class, which isn",1,L6RPVyCzqSmoazqtGhPa9w,2,b'ajr3ZJVtkW0fddDEEBOrCg',b'2015-01-28',4,0,11,4444 E Camelback Rd,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Fitness & Instruction', 'Day Spas', 'Hair Salons', 'Beauty & Spas', 'Trainers', 'Sports Clubs', 'Swimming Pools', 'Yoga', 'Pilates', 'Gyms', 'Active Life']",Phoenix,"{'Monday': '5:00-22:00', 'Tuesday': '5:00-22:00', 'Friday': '5:00-22:00', 'Wednesday': '5:00-22:00', 'Thursday': '5:00-22:00', 'Sunday': '7:00-20:00', 'Saturday': '7:00-20:00'}",1,33.5106834,-111.9846534,Camelback Village Racquet & Health Club,,85018,80,4.0,AZ
12,om5ZiponkpRqUNa3pVPiRg,2578,1/18/2006,83693,842,12,8940,147,8.312731151,ve been to La Grande Orange (or LGO as Gabi seems to refer to it) more times than any other business in Phoenix! I even ate here twice yesterday and have to admit I,12,D3dAx-QW_uuClz4MambeHA,10,b'nP34xUFX14hvRtPF4EBNeQ',b'2008-10-23',5,7,11,4410 N 40th St,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsDelivery': False, 'WheelchairAccessible': True}","['Bakeries', 'Pizza', 'American (New)', 'Grocery', 'Sandwiches', 'Breakfast & Brunch', 'Restaurants', 'Food', 'Coffee & Tea']",Phoenix,"{'Monday': '6:30-22:00', 'Tuesday': '6:30-22:00', 'Friday': '6:30-22:00', 'Wednesday': '6:30-22:00', 'Thursday': '6:30-22:00', 'Sunday': '6:30-22:00', 'Saturday': '6:30-22:00'}",1,33.50231263,-111.99575220000001,La Grande Orange Grocery,,85018,783,4.0,AZ
13,iLjMdZi0Tm7DQxX1C1_2dg,2258,7/31/2007,72300,2135,10,25907,129,7.733287302999999,From what I\,9,flE7Sn2JGs0n3SAtaep6Zw,7,b'SWM1zWXAt07vgwvG6jmQjw',b'2011-03-03',4,6,48,4041 N 40th St,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': False, 'BYOB': False, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'DogsAllowed': False, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'CoatCheck': False, 'Smoking': 'outdoor', 'WheelchairAccessible': True}","['Bars', 'Nightlife', 'Pubs', 'American (Traditional)', 'Restaurants', 'Lounges']",Phoenix,"{'Monday': '11:00-2:00', 'Tuesday': '11:00-2:00', 'Friday': '11:00-2:00', 'Wednesday': '11:00-2:00', 'Thursday': '11:00-2:00', 'Sunday': '10:00-2:00', 'Saturday': '10:00-2:00'}",1,33.494489,-111.995106,The Vig,,85018,651,4.0,AZ
14,iLjMdZi0Tm7DQxX1C1_2dg,2258,7/31/2007,72300,2135,10,25907,129,7.733287302999999,"s nothing overly remarkable about the Phoenix Sky Harbor airport at all, they simply get the job done. \n\nUnlike SFO, they don",9,JmI9nslLD7KZqRr__Bg6NQ,6,b'vLh1XaLEx4XkiSIZDQVGtA',b'2011-03-09',3,4,5,"3400 E Sky Harbor Blvd, Ste 3300",{'WiFi': 'free'},"['Hotels & Travel', 'Airports']",Phoenix,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.4359431,-112.011026,Phoenix Sky Harbor International Airport,,85034,2215,3.0,AZ
15,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,My time in Phoenix wasn\,8,89uU51kOiQXbJHVA3C6XMQ,4,b'd0DeDB4cm2hehRlfnimS9w',b'2011-09-01',4,2,27,1202 E Mohave St,"{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': True, 'WiFi': 'no', 'RestaurantsReservations': False, 'BYOB': False, 'RestaurantsTableService': False, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'RestaurantsCounterService': True}","['Mexican', 'Restaurants']",Phoenix,"{'Monday': '7:00-19:30', 'Tuesday': '7:00-19:30', 'Friday': '7:00-19:30', 'Wednesday': '7:00-19:30', 'Thursday': '7:00-19:30', 'Saturday': '7:00-18:00'}",1,33.4315556,-112.0560841,Carolina's Mexican Food,,85034,594,4.0,AZ
16,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"s.  I managed to come here during a hot afternoon with a few friends attempting to escape the heat while managing to score some much needed items:  water, sunglasses, lotion, and gum.\n\nThe parking lot wasn",0,Euyps8inh2sGzit7_JHZgQ,1,b'gEVCnUGqnrxV__6WsM5o_g',b'2011-02-21',3,1,13,1620 N 59Th Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'RestaurantsTakeOut': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Beauty & Spas', 'Photography Stores & Services', 'Drugstores', 'Shopping', 'Cosmetics & Beauty Supply', 'Food', 'Convenience Stores']",Phoenix,"{'Monday': '8:00-22:00', 'Tuesday': '8:00-22:00', 'Friday': '8:00-22:00', 'Wednesday': '8:00-22:00', 'Thursday': '8:00-22:00', 'Sunday': '8:00-22:00', 'Saturday': '8:00-22:00'}",1,33.4666956,-112.1871381,Walgreens,,85035,3,4.0,AZ
17,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"While the title might be better suited for a Manhattan Chelsea night club, the allure of Jody Maroni\",9,Q17zQBhfq9AKmvSmhDhjlA,7,b'5WN5qPqqpDzUodSFZtXuxA',b'2011-09-29',2,4,11,3400 Sky Harbor Blvd,"{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': False, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'BYOB': False, 'RestaurantsTableService': False, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'WheelchairAccessible': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Hot Dogs', 'Restaurants']",Phoenix,{},1,33.4354656,-112.00717140000002,Jody Maroni's Sausage Kingdom,,85034,23,2.0,AZ
18,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,t going to assemble a burrito and dress it in the time that you need. Service isn,4,nnQDIQ2FM4EfJW76IbmjfQ,2,b'cSPoTR7ZxzzbaxtnCwucwA',b'2013-04-09',3,2,10,"Sky Harbor Airport, Terminals 3 & 4","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': False, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'BYOB': False, 'RestaurantsTableService': False, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Mexican', 'Restaurants']",Phoenix,{},0,33.437135999999995,-112.007296,Blue Burrito Grille,,85073,59,2.5,AZ
19,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"m in Arizona, I can always count on some quality Mexican food, In-N-Out, and amusing signs that prohibit firearms in various establishments (#1). Little did I know, they also have quite a few Waffle Houses throughout the greater Phoenix area.\n\nAdmittedly, I hadn",3,akhMwlK3WO74eYFlw6f4oA,5,b'u-3t3BeiKYennn2M-ZmFxw',b'2011-11-22',3,3,9,5030 W McDowell Rd,"{'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'RestaurantsTableService': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Breakfast & Brunch', 'Restaurants']",Phoenix,{},0,33.46708766,-112.16810349999999,Waffle House,,85035,12,3.0,AZ
