,user_id,business_id,business_category,full_state,address,attributes,categories,city,hours,is_open,latitude,longitude,business_name,neighborhood,postal_code,business_review_count,stars,state_small,username,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score
42,iLjMdZi0Tm7DQxX1C1_2dg,flE7Sn2JGs0n3SAtaep6Zw,Restaurant,Arizona,4041 N 40th St,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': False, 'BYOB': False, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'DogsAllowed': False, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'CoatCheck': False, 'Smoking': 'outdoor', 'WheelchairAccessible': True}","['Bars', 'Nightlife', 'Pubs', 'American (Traditional)', 'Restaurants', 'Lounges']",Phoenix,"{'Monday': '11:00-2:00', 'Tuesday': '11:00-2:00', 'Friday': '11:00-2:00', 'Wednesday': '11:00-2:00', 'Thursday': '11:00-2:00', 'Sunday': '10:00-2:00', 'Saturday': '10:00-2:00'}",1,33.494489,-111.995106,The Vig,,85018,651,4.0,AZ,Ruggy,2258,2007-07-31,72300,2135,10,25907,129,7.733287302613454
43,iLjMdZi0Tm7DQxX1C1_2dg,flE7Sn2JGs0n3SAtaep6Zw,Restaurant,Nevada,4041 N 40th St,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': False, 'BYOB': False, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'DogsAllowed': False, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'CoatCheck': False, 'Smoking': 'outdoor', 'WheelchairAccessible': True}","['Bars', 'Nightlife', 'Pubs', 'American (Traditional)', 'Restaurants', 'Lounges']",Phoenix,"{'Monday': '11:00-2:00', 'Tuesday': '11:00-2:00', 'Friday': '11:00-2:00', 'Wednesday': '11:00-2:00', 'Thursday': '11:00-2:00', 'Sunday': '10:00-2:00', 'Saturday': '10:00-2:00'}",1,33.494489,-111.995106,The Vig,,85018,651,4.0,AZ,Ruggy,2258,2007-07-31,72300,2135,10,25907,129,7.733287302613454
44,G5LXEaxhQMF_BVjNHkVr7g,gUR2pWQKLPgMEm_R_aI_aw,Restaurant,Arizona,1148 Main Ave,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': True, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': True, 'Smoking': 'outdoor', 'WheelchairAccessible': True, 'RestaurantsCounterService': True}","['American (New)', 'Event Planning & Services', 'Burgers', 'Cocktail Bars', 'Nightlife', 'Sandwiches', 'Restaurants', 'American (Traditional)', 'Bars', 'Venues & Event Spaces', 'Wine Bars', 'Seafood', 'Dive Bars']",Cleveland,"{'Monday': '11:30-21:00', 'Tuesday': '11:30-21:00', 'Friday': '11:30-2:00', 'Wednesday': '11:30-21:00', 'Thursday': '11:30-21:00', 'Sunday': '11:30-2:00', 'Saturday': '11:30-2:00'}",1,41.4983091354,-81.70748456359999,Shooters On The Water,West Bank,44113,130,2.5,OH,Nish,1884,2004-12-07,10029,647,13,8230,160,7.4605353747785985
45,G5LXEaxhQMF_BVjNHkVr7g,gUR2pWQKLPgMEm_R_aI_aw,Restaurant,Arizona,1148 Main Ave,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': True, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': True, 'Smoking': 'outdoor', 'WheelchairAccessible': True, 'RestaurantsCounterService': True}","['American (New)', 'Event Planning & Services', 'Burgers', 'Cocktail Bars', 'Nightlife', 'Sandwiches', 'Restaurants', 'American (Traditional)', 'Bars', 'Venues & Event Spaces', 'Wine Bars', 'Seafood', 'Dive Bars']",Cleveland,"{'Monday': '11:30-21:00', 'Tuesday': '11:30-21:00', 'Friday': '11:30-2:00', 'Wednesday': '11:30-21:00', 'Thursday': '11:30-21:00', 'Sunday': '11:30-2:00', 'Saturday': '11:30-2:00'}",1,41.4983091354,-81.70748456359999,Shooters On The Water,West Bank,44113,130,2.5,OH,Nish,1884,2004-12-07,10029,647,13,8230,160,7.4605353747785985
46,G5LXEaxhQMF_BVjNHkVr7g,gUR2pWQKLPgMEm_R_aI_aw,Restaurant,Nevada,1148 Main Ave,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': True, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': True, 'Smoking': 'outdoor', 'WheelchairAccessible': True, 'RestaurantsCounterService': True}","['American (New)', 'Event Planning & Services', 'Burgers', 'Cocktail Bars', 'Nightlife', 'Sandwiches', 'Restaurants', 'American (Traditional)', 'Bars', 'Venues & Event Spaces', 'Wine Bars', 'Seafood', 'Dive Bars']",Cleveland,"{'Monday': '11:30-21:00', 'Tuesday': '11:30-21:00', 'Friday': '11:30-2:00', 'Wednesday': '11:30-21:00', 'Thursday': '11:30-21:00', 'Sunday': '11:30-2:00', 'Saturday': '11:30-2:00'}",1,41.4983091354,-81.70748456359999,Shooters On The Water,West Bank,44113,130,2.5,OH,Nish,1884,2004-12-07,10029,647,13,8230,160,7.4605353747785985
47,G5LXEaxhQMF_BVjNHkVr7g,gUR2pWQKLPgMEm_R_aI_aw,Restaurant,Ohio,1148 Main Ave,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': True, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': True, 'Smoking': 'outdoor', 'WheelchairAccessible': True, 'RestaurantsCounterService': True}","['American (New)', 'Event Planning & Services', 'Burgers', 'Cocktail Bars', 'Nightlife', 'Sandwiches', 'Restaurants', 'American (Traditional)', 'Bars', 'Venues & Event Spaces', 'Wine Bars', 'Seafood', 'Dive Bars']",Cleveland,"{'Monday': '11:30-21:00', 'Tuesday': '11:30-21:00', 'Friday': '11:30-2:00', 'Wednesday': '11:30-21:00', 'Thursday': '11:30-21:00', 'Sunday': '11:30-2:00', 'Saturday': '11:30-2:00'}",1,41.4983091354,-81.70748456359999,Shooters On The Water,West Bank,44113,130,2.5,OH,Nish,1884,2004-12-07,10029,647,13,8230,160,7.4605353747785985
48,G5LXEaxhQMF_BVjNHkVr7g,thBWpIcP6vclsHS6GfI1dw,Beauty & Spa,Arizona,6850 E Main St,"{'DogsAllowed': True, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}}","['Beauty & Spas', 'American (New)', 'Day Spas', 'Hotels', 'Event Planning & Services', 'Health Retreats', 'Restaurants', 'Hotels & Travel']",Scottsdale,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.493449,-111.933953,Hotel Valley Ho,,85251,511,4.0,AZ,Nish,1884,2004-12-07,10029,647,13,8230,160,7.4605353747785985
49,ysCBsXWPB-LAiewVS3jZfQ,Ek4sVcvmACWp8P1yizjwZg,Restaurant,Arizona,1181 Rue de la Montagne,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'dressy', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Restaurants', 'Steakhouses']",Montréal,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Friday': '11:30-0:00', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-0:00', 'Sunday': '17:30-22:30', 'Saturday': '17:30-0:00'}",1,45.497198299999994,-73.5732314,Queue de Cheval,Ville-Marie,H3G 1Z2,135,3.0,QC,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
50,ysCBsXWPB-LAiewVS3jZfQ,Ek4sVcvmACWp8P1yizjwZg,Restaurant,Arizona,1181 Rue de la Montagne,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'dressy', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Restaurants', 'Steakhouses']",Montréal,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Friday': '11:30-0:00', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-0:00', 'Sunday': '17:30-22:30', 'Saturday': '17:30-0:00'}",1,45.497198299999994,-73.5732314,Queue de Cheval,Ville-Marie,H3G 1Z2,135,3.0,QC,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
51,ysCBsXWPB-LAiewVS3jZfQ,Ek4sVcvmACWp8P1yizjwZg,Restaurant,Nevada,1181 Rue de la Montagne,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'dressy', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Restaurants', 'Steakhouses']",Montréal,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Friday': '11:30-0:00', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-0:00', 'Sunday': '17:30-22:30', 'Saturday': '17:30-0:00'}",1,45.497198299999994,-73.5732314,Queue de Cheval,Ville-Marie,H3G 1Z2,135,3.0,QC,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
52,ysCBsXWPB-LAiewVS3jZfQ,Ek4sVcvmACWp8P1yizjwZg,Restaurant,Ohio,1181 Rue de la Montagne,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'dressy', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}}","['Restaurants', 'Steakhouses']",Montréal,"{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Friday': '11:30-0:00', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-0:00', 'Sunday': '17:30-22:30', 'Saturday': '17:30-0:00'}",1,45.497198299999994,-73.5732314,Queue de Cheval,Ville-Marie,H3G 1Z2,135,3.0,QC,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
53,ysCBsXWPB-LAiewVS3jZfQ,Az_60nNuh1FH8Ds8oasZjw,Shopping,Arizona,3131 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'WiFi': 'paid', 'GoodForKids': False}","['Resorts', 'Home & Garden', 'Casinos', 'Arts & Entertainment', 'Home Decor', 'Hotels', 'Shopping', 'Hotels & Travel', 'Event Planning & Services']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.1276844749,-115.16744613600001,Encore,The Strip,89109,1726,4.0,NV,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
54,ysCBsXWPB-LAiewVS3jZfQ,Az_60nNuh1FH8Ds8oasZjw,Shopping,Nevada,3131 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'WiFi': 'paid', 'GoodForKids': False}","['Resorts', 'Home & Garden', 'Casinos', 'Arts & Entertainment', 'Home Decor', 'Hotels', 'Shopping', 'Hotels & Travel', 'Event Planning & Services']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.1276844749,-115.16744613600001,Encore,The Strip,89109,1726,4.0,NV,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
55,ysCBsXWPB-LAiewVS3jZfQ,eWKZyDPXdkhrT8v8XD2OrQ,Health & Medical,Nevada,"3355 Las Vegas Blvd S, Ste 1159","{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False, 'GoodForKids': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Hair Salons', 'Beauty & Spas', 'Gyms', 'Active Life', 'Health & Medical', 'Nutritionists', 'Day Spas', 'Fitness & Instruction']",Las Vegas,"{'Monday': '6:00-20:00', 'Tuesday': '6:00-20:00', 'Friday': '6:00-20:00', 'Wednesday': '6:00-20:00', 'Thursday': '6:00-20:00', 'Sunday': '6:00-20:00', 'Saturday': '6:00-20:00'}",1,36.1226902,-115.1701939,Canyon Ranch SpaClub - Las Vegas,The Strip,89109,465,3.5,NV,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
56,ysCBsXWPB-LAiewVS3jZfQ,6kkxRV8H9SQLybj0xnEbMw,Beauty & Spa,Arizona,2300 Paseo Verde Pkwy,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}","['Resorts', 'Hotels', 'Day Spas', 'Beauty & Spas', 'Hotels & Travel', 'Casinos', 'Arts & Entertainment', 'Event Planning & Services']",Henderson,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.020552,-115.08998400000002,Green Valley Ranch Resort & Spa,Anthem,89052,756,3.5,NV,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
57,ysCBsXWPB-LAiewVS3jZfQ,6kkxRV8H9SQLybj0xnEbMw,Beauty & Spa,Nevada,2300 Paseo Verde Pkwy,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}","['Resorts', 'Hotels', 'Day Spas', 'Beauty & Spas', 'Hotels & Travel', 'Casinos', 'Arts & Entertainment', 'Event Planning & Services']",Henderson,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.020552,-115.08998400000002,Green Valley Ranch Resort & Spa,Anthem,89052,756,3.5,NV,Jando,3253,2006-11-08,48621,1266,11,30749,137,7.4407313844921426
58,5MCBLBxr10NLUKZ4AboAMg,eIedjt0mHVKDFmfhtfKSAQ,Restaurant,Arizona,2717 Sarah St,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'WiFi': 'free', 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True}","['Food', 'Coffee & Tea', 'Desserts']",Pittsburgh,"{'Monday': '6:00-22:00', 'Tuesday': '6:00-22:00', 'Friday': '6:00-22:00', 'Wednesday': '6:00-22:00', 'Thursday': '6:00-22:00', 'Sunday': '7:30-22:00', 'Saturday': '7:30-22:00'}",1,40.4259532,-79.9667075,Big Dog Coffee,South Side,15203,223,4.5,PA,Colleen,2766,2006-09-07,37479,1074,11,26465,139,7.169408844658539
59,5MCBLBxr10NLUKZ4AboAMg,eIedjt0mHVKDFmfhtfKSAQ,Restaurant,Arizona,2717 Sarah St,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'WiFi': 'free', 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True}","['Food', 'Coffee & Tea', 'Desserts']",Pittsburgh,"{'Monday': '6:00-22:00', 'Tuesday': '6:00-22:00', 'Friday': '6:00-22:00', 'Wednesday': '6:00-22:00', 'Thursday': '6:00-22:00', 'Sunday': '7:30-22:00', 'Saturday': '7:30-22:00'}",1,40.4259532,-79.9667075,Big Dog Coffee,South Side,15203,223,4.5,PA,Colleen,2766,2006-09-07,37479,1074,11,26465,139,7.169408844658539
60,5MCBLBxr10NLUKZ4AboAMg,eIedjt0mHVKDFmfhtfKSAQ,Restaurant,Ohio,2717 Sarah St,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'WiFi': 'free', 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True}","['Food', 'Coffee & Tea', 'Desserts']",Pittsburgh,"{'Monday': '6:00-22:00', 'Tuesday': '6:00-22:00', 'Friday': '6:00-22:00', 'Wednesday': '6:00-22:00', 'Thursday': '6:00-22:00', 'Sunday': '7:30-22:00', 'Saturday': '7:30-22:00'}",1,40.4259532,-79.9667075,Big Dog Coffee,South Side,15203,223,4.5,PA,Colleen,2766,2006-09-07,37479,1074,11,26465,139,7.169408844658539
61,5MCBLBxr10NLUKZ4AboAMg,eIedjt0mHVKDFmfhtfKSAQ,Restaurant,Pennsylvania,2717 Sarah St,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'WiFi': 'free', 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True}","['Food', 'Coffee & Tea', 'Desserts']",Pittsburgh,"{'Monday': '6:00-22:00', 'Tuesday': '6:00-22:00', 'Friday': '6:00-22:00', 'Wednesday': '6:00-22:00', 'Thursday': '6:00-22:00', 'Sunday': '7:30-22:00', 'Saturday': '7:30-22:00'}",1,40.4259532,-79.9667075,Big Dog Coffee,South Side,15203,223,4.5,PA,Colleen,2766,2006-09-07,37479,1074,11,26465,139,7.169408844658539
